GeneName	EntrezID	Inv_mean	Non_mean	Difference	p-value	q-value
S100A3	6274	1.97036391163135	1.22384247903123	0.746521432600121	0.00139115302423176	0.00911484251623914
SLC7A11	23657	2.13828326735313	0.932792251632418	1.20549101572071	0.00140342146951607	0.00915622130182332
SPARC	6678	8.88600047203173	8.06164680503766	0.824353666994075	0.00141062931181334	0.00919349760174392
LOC100506385	100506385	1.26717675625371	1.85612278390501	-0.588946027651301	0.00141362246169365	0.00920975283285553
FGFBP1	9982	2.7605123822945	1.36486605326391	1.39564632903059	0.00141717933272188	0.00922966794073669
CD83	9308	3.88800981599063	4.50858981061152	-0.620579994620885	0.00142971222228497	0.00928834864016675
GPC1	2817	4.27868115435101	3.44345278724899	0.835228367102022	0.00143188744892333	0.00929593620991131
MFAP5	8076	1.56235294494165	0.573354004473358	0.988998940468292	0.00145270023603845	0.00938812614025272
STYK1	55359	1.81063980585348	1.20204263012293	0.60859717573055	0.00146262267222785	0.00944563564076608
KLHDC7B	113730	1.67296141409422	0.885685275622579	0.787276138471638	0.00149849523126141	0.00963348188205918
SNAI2	6591	3.11431814505616	2.24660280235146	0.867715342704702	0.001517841225304	0.00971050103827935
EPYC	1833	0.745553537106094	0.0844260637258736	0.66112747338022	0.00152554315290031	0.00975301349950847
PPP1R12B	4660	2.99611942770678	3.61571641379291	-0.619596986086128	0.00152943438580447	0.00977112165413396
TAP1	23541	6.20333956889772	5.49033092049332	0.713008648404402	0.00154024111559309	0.00982655730055364
BATF	10538	4.00279379340817	3.35010852132987	0.652685272078307	0.00154188354252651	0.0098325945336815
HMCN1	83872	1.55683590405752	2.16560938100483	-0.608773476947309	0.00154397977055046	0.0098368086382637
FOXJ1	2302	2.64552374286007	3.86485229965514	-1.21932855679507	0.00154761160717973	0.00985314502715293
GGH	8836	3.64217364524463	2.91899396114841	0.723179684096217	0.00156462827687366	0.00993748936898041
RASSF10	644943	0.932706338418716	1.53762132130617	-0.604914982887451	0.00157122386328058	0.00996908863684074
MIAT	440823	1.66198770429732	1.01840469556051	0.64358300873681	0.00157474211025912	0.00998797770757818
